tweet,sarcastic
be play ghost of tsushima and i love it,0
try to meet my friend and shes literally lose in john lewis omg,0
do the people on love island not feel so awkward meet their partner parent in a bloody bikini,0
it be so lovely to see the world in blue and green and gold again this afternoon after a week or more of endless grey sunshine i have miss you,0
the little girl next door just dash across the garden shout ive get to put my mermaid tail on humble by both her wardrobe and her sense of purpose,0
strong people have no need to bully bully be never strong shouting and lose your temper be not sign of strength,0
bar woah knee,0
coronavirus look at everyone go outside on their snap,0
more life to me 😌🥳 #23,0
i think everyone should get an air fryer❤️ good vibe only,0
the thought of one of my sibling get my room when i go to uni make me sad af😔,0
setting be such an interesting place,0
anyone else with at amp t have no cell service,0
still havent fully comprehend i go back to work tomorrow,0
have an end of the year gathering with my m coworkers tonight and it be just so nice to be together get vaccinated guy,0
that white one be definitely the best of the 3 love that,0
ok but seriously why do hastings go back to carmichael and tell her set her up for the next season or be i just clutch at straws consider he be appeal too surely theres another one it didnt tie the end up it ask more question thurwell wasnt dead,0
grealish be just good you hate to admit it but damn,0
a christmas story about three year ago my mum tell me that shed buy me a present she wasnt sure if id like it whether it be my kind of thing or not but shed love it so shed buy it and put it away and then she lose it,0
i wish facebook would introduce a rude option on it like panel i feel wow doesnt cover it maybe it could be a middle finger,0
i want to be so much harsher about zoom meeting,0
please i just want a gp that can prescribe me my bridging hormone,0
i be so fucking tired of living in the uk,0
someone on reddit the other day say that i ooze enby energy and ive be rid that high for the whole weekend,0
yall ever chip your tooth from accidentally bite your tongue ring,0
i gotta get out of this city i make $18 doordashing for an hour and a half 😭 3 order and only one tip lmfao he be the sweet tho he give me a cash tip a 3 00 tip on the app lt 3 i miss him,0
i have this reoccurring nightmare where i accidentally forget to put on shoe before school and i have to spend the whole day barefoot,0
do he order 11 at once and drink each one at just over 5 minute or do we have to take into account go to the bar either way it a disgrace and not what we should be promote to the kid,0
helmet cam 😍😍😍😍#belgiangp #skyf1,0
not have this arsenal kit look like ajax and the goalie wear the away kit,0
me and my gf be on a reality tv show binge lately do anyone have any suggestion for particularly unhinged reality show,0
aw i have a dream i buy a big book of word and their meaning and now im awake and sad also in the dream i be wonder around the most magical library bookstore gift shop,0
i really hate goodreads notification system if i decline a friend request take it out my notifs 😭,0
i want to join to become a validator of the first proof of person blockchain #idenainvite,0
join me on to help save our planet in just 2 minute a day #unitedforgood,0
i swear i hear this sample way back as far a london 2012 opening ceremony,0
hi there im told by the staff at fellowship square on this hot day that there be no cold water provision to full up reusable bottle unless i want to fill up from the toilet be that actually my only option,0
hip flask ☑️ dark rum ☑️ peppermint cordial ❎ will be go to get some later though inspired nice one,0
that john carpenter 📼 selection t be pure class yes ill take that one please ♥️,0
in term of usability be there a more frustrating web site than ebay,0
first proper coffee in 4 month,0
broadband back start to feel a bit more normal,0
i cant believe it be 20 year im still as much in love with them now a i be back then 🤣 they give me the most amazing friend in 💙💙💙💙 #20yearsofblue,0
frankie be so lucky to have some amazing people in his life those that havent bother be miss out,0
so i can go the pub have a meal go to the cinema hairdresser and a shopping spree yet wont be allow to see them meet my newborn baby 🤯🤯🤔🤔,0
everyone get vaccinate,0
e10 petrol in the uk classic car scene be about to die,0
ive get covid,0
we watch this and be really sadden by the lack of deeper dig around this issue there be an air of blame uk jobless for not step up need a proper investigation and not a fluff piece imo thanks for your tweet though,0
congratulation to you both a happy life together,0
we think you be very very funny and very very very etc brave you nail the issue and put those that actually believe the comment you make to shame please keep do what youre do,0
shameless dead snow 2 misquote the sequel i do nazi come cant wait,0
#cnoh3 what a blast thanks to amp the beautiful for your awesome message much love ❤️👹👻💀,0
well be give classic cult and trashy movie away next week at our charity horror night 📽💀⚰🔪👹,0
miss this the first time round but a conversation i really want to see happen great article,0
this narrative of protection that woman require be infantilising and off base it imply require smother a oppose to freedom to occupy space yknow a people,0
be a girl be about garish blue eyeshadow mostly,0
just come online to remind yall that davido be still the king,0
drake literally end everyone in the industry like,0
happy new month to all my mutuals and friend on here wish u all good health and more financial breakthrough this month,0
pass my phd today and i could not be happy,0
here be my book that no one will ever read 👨🏽‍🔬,0
the be open again 👀,0
the city be fly be fight robot and i have a bow and arrow classic,0
for anyone with three network you can upgrade or pre order over the phone online hasnt be update,0
get some beer in for the keynote roll on 6pm,0
my stray boy playing he be look well but still worried 😟 will manage one day to grab him i get slice up today though,0
why do i get update for bloody football all the time,0
do you walk past people and automatically think youre defo a tory,0
tankful for my 20 90 tank cat,0
how often,0
all i want for christmas be fate collab rerun in 2021 alongside blu ray release,0
get james off ffs,0
ref dash out yellow to united player for joke,0
bring on diallo ffs nothing be work rn,0
totall carlos #wtf1,0
marshall in zandvoort be like #wtf1,0
wow do you see that nice triple overtake from norris #imaginarygrandprix,0
im usually pretty good at guess the end of a crime series but #clickbaitnetflix have me change my guess every episode so good highly recc,0
wish i could ctrl f my bedroom,0
people in london be always ask me for direction i be as lose a you,0
vaccine dose 1 thank you science,0
just try to make a hot chocolate use only cold milk and wonder why it didnt taste right thats where im at today,0
not me seriously debate buy a singular can of monsta energy of amazon because im really crave one but id feel guilty if i go into tesco just to buy one,0
#nakedformonstax this be a great hashtag 😂,0
me and my mum just go through our cupboard to find some food for a food bank collection only to discover half of our food be out of date 😬😅,0
definitely the best #wweraw match in a long as time glad damien priest be get some shine,0
i dont remember the last time a sixer game give me a heart attack but this game be a roller coaster hell of an effort but those 10 miss foul shot really hurt,0
im big glad im not a sonic fan because sega gas them mfers up for a lot of nothing,0
every time i see someone name david im like wow that really be a guy name david,0
when my sister be young she make comic series call harry potter love bacon in which harry potter discover a love for bacon,0
ok call me crazy but sometimes i swear i get a little kombucha buzz,0
no but the bad type of boy be the one that wear short and sandal when it snowing and constantly remind you that it not that cold,0
finally listen to lukes album and i really like it very vibey,0
why do people get so opinionated over other people go to uni like it my debt and my time im waste leave me alone,0
do king worthy school quiz 9 10 face number 9 let u down think it be but it be actually rolf harris #fail 😑,0
the most wonderful time of the year ✨ in my element 🥰🎄,0
complete it ✅💚 jurassic coast macmillan mighty hike be tough but so rewarding up at 5am amp home by 10pm 😳 but view to die for the best team ever jake complete it in his slider which be a whole other,0
the forbidden groove genius of love and maroon 5 be exactly the vibe i need today thank u so much for share ur talent with u on ur live stream,0
so pumped to see tonight ⚡️,0
i needa win cmon wildcat william #jwufambingo,0
hello i just have my food shopping deliver by a man call gary and honestly he be one of the nice driver i have ever have he be attentive talkative and be interest in how our day have be please can you let his manager know asset to the company,0
few of u who be in low class job who be still in work a we be class a essential worker be the same people who be claim uc over the past few year amp get scrutinise for it #universalcredit be trend because now people see how uc isnt just for low class,0
the key thing to remember here be these boy be someone love one they do their best let leave the hate racism isnt the answer either #eurofinal #euro2021,0
any other #rammstein fan randomly have their merch order cancel,0
#bbcfootball one simple question what the hell do we do all weekend no football no f1 gardening,0
today have be a good day i didnt fall off a ladder my model train show ticket come i get mention on they like my bostocks cup recommendation and more importantly they get my name right hurrah,0
have neighbor be the bad 🤬,0
run on 2 hour of sleep the past 2 day 🥴,0
i just have to hide all ad from crumbl cooky cause im fat and cant resist temptation 😫,0
yeah ill probs try it out too,0
shit healer,0
it literally say in the article that hes expect back next week,0
live with a str ight man be like live with a four year old,0
all this extra time and im still not floss,0
if a dude say female i automatically dont trust him,0
simping for guy that dont even know you exist be a different type of heart break😔,0
sometimes i think im ready to live in an apartment either with the homies or by myself but then someone ring the doorbell and i get into a full blown anxiety attack because i think it someone try to kill me lmao,0
ive just spend 6 hour watch minecraft streamer instead of do my homework i have no regret,0
when i be young i use to think that time zone also could change by minute and people in other town could be in 12 56 while i be in 1 14,0
dog and cat be happy animal i pity anyone who cannot love upon these magical creatured because of allergy only heathens dislike them i cannot be a part of a friendship where the alternate person have even the slight disinterest in them,0
i just delete every tweet from beyond this year because connor wouldnt stop ask for my cringy as twitter damn,0
i just sew through my finger and my brain be just like how annoying be it that i just break another needle and im go to have to buy some more instead of ow i have 2 hole in my finger can i swap brain,0
of course i be go to spend my birthday desperately try not to poo myself,0
sad because ive miss so much of oxford the past year but happy cuz i just saw a squirrel carry it baby whilst write my essay by the river i love it,0
steal from somewhere,0
get my xqc hoodie and sign card a few day ago feelsgoodman,0
beautiful animation and hype song what more could be ask for,0
apple cider be back at dunk baby,0
i cant wait to leave boston,0
this be the first time in 6 year i havent have to move i be so relieved,0
i love acknowledge the other twinks on campus hi friend,0
it take 2 minute for me to paint my nail so sometimes i do it impulsively and then sit there look at my hand like fuck i have thing to do rn,0
i want thai food right now,0
be it just me or do they keep take the associate on and off netflix,0
ive decide that im ready for the schrute farm offshoot show now,0
you know you live in a city when you refer to crumb a roach snack,0
but you get to see me,0
anyone sell a parklife weekend ticket,0
so proud of you,0
take spanish at ut be not my best decision 😐,0
cold weather please hurry i want to wear sweater again 🙏🏽,0
crocheting be hard,0
the curious george soundtrack radicalize me at the tender age of four,0
rom coms from the 2000s be simply build different,0
my favorite brand of old people be the one who work a tour guide at national park,0
yesterday 4 dinner i just have rice w sriracha sauce on it and it be arguably the best meal ive have in a while,0
why be suite life on deck not call zack and cody on a boaty miss opportunity,0
excite to start my new hobby of stand in the lgbtq section of the feminist bookstore and look hot and mysterious until i get notice,0
my tolerance for heat be near zero sweat put wash out 🥵,0
just have my window clean and i feel posh lmao,0
i hate how anti vaxxers have ruin everything try to find information on vaccine side effect and it plague with moron,0
i forget to kip,0
pub crawl pub crawl pub crawl pub crawl pub crawl there be pub and i be crawl too them,0
i want one of those ninja insect you know the guy,0
why be someone jackhammering at 8am omfg,0
i want a bloomin onion,0
now that im work in the commercial talent business i cant help but wonder how much jake from state farm get pay i think about it every time i see a sf commercial,0
poor steve clifford next hire have to be right to get u from a to b #magic,0
make the leap from topshot officially purchase my membership this morning very excite thank you and team very easy process,0
also hopefully and presumably the magic front office continue to do right by player give an opportunity develop let them go to a good situation thats the way to do it,0
go to class,0
go to class,0
can some1 do my geometry hw,0
i hate when people rag on arthur name without know the meaning behind it arthur be name after mikeys great great uncle who commit suicide at the age of 30 grandpa say he be one of the most generous men he ever know and be a very special guy to grandpa 💛,0
maxwell arthurs middle name be grandpas name so he have a piece of two very important people of mikeys family grandpa be a incredible guy and this be probably the only thing at this point that we could give him to make him feel appreciate and love grandpa love his name,0
want another piercing 👀,0
trader joes candy cane joe joes be pure crack and i cave to them every year,0
at the point in my life where my body keep develop new allergy my metabolism have slow hangover be no joke anymore and now i cant eat several of my favorite fruit screw wrinkle this be the reason why people be afraid of get old,0
sit on our new leather sofa windows open rain outside candle burn sex and the city on glass of rosé in hand this be it this be a pure vibe,0
please do your job or resign enough be enough,0
i have zero tampon and 2 5 week to figure it out 😳,0
damn at my wedding we drink enough to make up for the no show 🤔,0
my bank account when im bore and online shop during work,0
a a kid i definitely think id come into contact with quick sand way more than i have,0
5 star personality 4 8 star uber rating,0
my president,0
anyway youd want to come to the jazz,0
you know it bad when your vet text you to check in on your dog diet #thicc,0
if nick lachey win tms i will be so bitter,0
just realize i dont have more than 3 full week in a row at work the rest of the year 💁🏼‍♀️,0
that rest stop be so stressful i forget to pee 😩,0
record myself talk in spanish and then have to listen to it back be seriously one of the most painful thing in my life,0
youve heard of coffee enema now get ready for coffee bidet,0
it my party and ill shit if i want to,0
hmmmmmmm four day off for the holiday crappy weather mini personal writing retreat i like it i like it a lot,0
just ask a patient if shed like to schedule for the same time next week and she say no but it be nice meeting you well fair enough 😅,0
why be i so tired and also why be the answer always chronic pain,0
im not ignore you im just ignore my responsibility,0
i turn 18 today amp im not even gonna be surprise if my parent tell me im adopt bc my genetics would a lot more sense,0
sorry to the proctor for my chem exam last week that saw me cry for 20 min dont worry i change my major 🤟🏼😬,0
hell of a last second decision by hooker,0
liberty just go 95 yard on u with ease damn be so soft,0
herbert vision be elite #hokies,0
once you give a give a charlatan power over you you almost never get it back carl sagan #brexitshambles,0
to me to me to me to me awwww,0
my child be 18 9 and 7 they have never know their nation at peace #ww111,0
why have murray not already throw this set no way he come back from 5 0and just tire himself out for no apparent reason,0
just pour boiling water all over my cereal instead of into my tea cup gonna be a long day this,0
villa and newcastle shirt seem to be a massive clash for my eye,0
you have to understand that people fight invisible battle dont invalidate anyones feeling,0
if you drive dangerously on purpose youre the scum of the earth,0
why do i get rip to shred about shopping in primark their crop top be stun and cheap so why not i dont earn money to waste it 🙃,0
i enter huge back to school giveaway to win a macbook pro amp ton of other prize check it out here #grav3yardgirl,0
,0
please showcase hanahs story the dog who be ripped form her mother arm in the joplin tornado let bring her,0
i deeply regret downloading tiktok yet not at the same time,0
i want to see drew lock cry,0
do you guy ever turn the music down to try and figure out what that smell be,0
my first tweet hello twitter let see what you can do #newbie,0
ive be wait for a refund for over six week from sky and no one seem interested in help me despite multiple call to your customer service team please help me sky take my money but seem very reluctant to return it,0
it wasnt a million people it be estimate to be between 312 000 and 400 000 #facts,0
exam have finally finish i can be happy again #woooooo,0
unpacking be the bane of my life,0
happy new year everyone bring on 2014,0
i hate that low rise pant be make a comeback i will not be partake,0
if anyone want to count their shirt for me let me know need some validation have a crisis because i have 58 sweater t shirt crop top all inclusive as long a it can be worn alone a a top and i think that be way too many but i also cant bear to get rid of them,0
ive never be a runner very fast at all and it be a year or two since ive be in what i would consider good shape but i decide to work on that this summer since the beginning of june ive go from run an 18 29 mile to run a 14 06 mile and i be so proud,0
gonna finally put in my two week today 🙌,0
☯️ amp 🤍,0
what it do babyyy🤠,0
a if some people leave the cinema during super trooper i be so offended 🤯,0
my dad be bring me home spider man van from spain i cannot wait 🙌🏼,0
2 assignment due friday and i have no motivation to do either of them 😭,0
rip spider man 💀,0
this be so good,0
dear no label academy student be still not do each and every one of you will receive a brand new macbook to continue your musical journey ❤️,0
lol i actually realize that ive justify not work out for the past three month by tell myself that my hair be too short to fit in a ponytail,0
if something say make with coconut oil i will absolutely spend $1 5 more on it,0
lie be tell flight be the cheap on tuesday,0
all ive do this summer be binge watch the office and friend 🙃🙃,0
sleep be numero uno,0
prayer go up blessing come down,0
now you have a reason to play this,0
fashion soul fashion soul fashion soul at lunch,0
regardless of whats happen between reddit and robinhood i hope we can all agree that elon musk should shut up now and forever,0
where be your shoe from in the rain on me video i love them,0
friendship be such a beautiful thing and deserve more credit than it get,0
just listen to my all straight friend group talk about boy for three hour i be drain,0
wow how do yall watch basketball just a bunch of dude run around and bounce a ball what a snore fest,0
every day spotify insists i listen to coconut by harry nilsson but i dont ever have the heart to skip it so the cycle continue and the algorithm become far entrench,0
so you cant really get huckleberry outside of mt wy area because theyre hard to cultivate and need to be pick by hand at high altitude make them $65 lb but bear love em and will go to town and eat like $300 of huckleberry in a sitting and i love think about that,0
how do they get their horse to japan,0
18 yr old literally in the olympics me just melt the bread bag onto the toaster,0
last night i want a quesadilla so bad but i eat salad now though my time have come i be eat a quesadilla,0
i be just look at this again today do you ever get consistent success with fmri and eyelink eyetracking i be tempt by the mrc system fmri safe 12m camera ir point directly at the eye through two way mirror but all the researcher be familiar with eyelink,0
well now i be go to have to make my own frown upon by the scottish church new tinder profile sort,0
#psychtoolbox see a massive update and flashy new url installation easy hdr support and recognise mario kleiners outstanding work keep them relevant in time critical fmri experiment in a time of nascent open source rival,0
it frustrating that the moment in my scientific career where i have the most discovery amp insight to share be also the time when i cant attend conference i cant afford the cost now that ive graduate anyone else feel the same #academictwitter,0
my new favorite thing to do while teach this insect ecology course be to make a stupid mistake like post the wrong zoom link or upload the wrong assignment and then say can you believe i almost have my phd to my student they cannot folk,0
any #beetwitter or #ecologytwitter scientist have suggestion for where to submit small protocol paper reject multiple time everyone expect a full research article but this be just a small but worthwhile protein assay analysis protocol test suggestion appreciate,0
if u watch the game at my house amp u talk during cals halftime interview my dad will frantically shush u and say god be talk,0
it important to note that majority of american vote for hillary so if you be feel alone and betray you be wrong we be here,0
teacher be such precious gem,0
youtube just give me a gamer target covid vaccine ad and anyway get vaccinated gamers,0
i keep get dramatic anime style cowlick in the morning and im think one day ill just go out without brush it down to let everyone know im the main protagonist,0
late night coffee craving be tempt fate,0
my apartment be implement a new app that let you tattle on someone be in your parking spot smh now i actually have to pay for park,0
that before the gym nap make hit the gym so much good,0
our waitress at dinner tonight compliment my muscle so i guess you could say ive make it,0
football be a rollercoaster and all those loss and heartbreak be all worth it for night like this #avfc #avlars,0
at this time more than most it be important to celebrate #pride2020 no one should ever be afraid to love who they love or to show it #pride,0
#spacex be incredible for all the problem in the world the pursuit of discovery and do thing that have never be do before warms my heart 🚀,0
go to drive around in the rain amp listen to lil miss olivia rodrigo,0
another day of a mediocre white man get a job he truly do not deserve,0
tiktok have a new girl say time to go to bed stop scrolling amp i decide ill listen to her but only because she didnt scream at me,0
we hit 17% of american fully vaccinate in case anyone be wonder,0
fun fact earth day start in santa barbara,0
my friend prof really monetize her lecture on youtube 🤣,0
god play game today makin it 68 degree but 1000% humidity smh,0
if you be a grown adult and you be rid a razor scooter around please grow up best regard,0
good morning to everyone except tristan thompson and jordyn wood,0
but thats different be never a valid argument,0
really not take this university in lockdown thing seriously,0
sometimes i forget giraffes exist 😳 i meannnnn wtf be they,0
no fr like the mental strain we go through and it also the fact that a lot of these nurse we have to work with either take our free labor for grant by treat u a their personal aide or treat u like dirt aint right or fair,0
take a social medium cleanse deuce ✌🏾,0
u do such a good job the last time i can always reteach u 😌,0
why be salad so expensive it like im be punish for tryna eat healthy,0
i put on work out clothes then lay on my bed and watch netflix,0
bye obama luv u,0
i have never miss something as much a i miss the soy milk machine at the din hall,0
wow the realization that i now never have to take a language class ever again just hit me and i feel like i could float on a cloud with that weight off my shoulder,0
by the way rutgers furlough their emergency service worker but not the athletic trainer or police make it make sense,0
i think about blue rat whenever i see an energy drink all the energy of a rat in a can,0
after i hurt my back i find out id be get out of bed wrong id literally be good off stay in bed,0
bring together 2 of the best thing in life tea and the maccabees young lyon,0
they be legally entitle to ask for asylum,0
you can help protect hossein and arman join me and in call on iran to halt the execution now,0
just order the sea lover share menu for a family celebration next week look amaze,0
be i the only one who get tomorrow confuse with tomato,0
one time i lose a tooth in a bowl of lucky charm and then think it be a marshmellow bit into it and crack another tooth,0
i almost forget to tweet about jason bateman today,0
ya know i miss a lot of thing during covid but movie theater popcorn might top the list,0
okay well nice of 2020 to bless u with the gift of great sport team names the kraken and the washington football team 😂😂😂,0
the people who throw around the term snowflake a an insult be in fact the big snowflake look at you,0
mom jack do you have a a lot of homework tonight jack i finish it all in school god i miss those day,0
3 class down 2 more to go and then im halfway finish college 😳,0
just watch the very last episode of the office for the first time now im just sit here contemplate life,0
if you say grâce like gra you actually end up say coup de gras which mean blow stroke hit of fat,0
ruby motherfucking soho be the number one contender #aewallout,0
love how kingston just rip the buckle pad off #aewallout,0
my brain ok you have 3 thing to do my anxiety ok you have 30 thing to do,0
the tiktok fyp know me good than i know myself,0
i refuse free donut and cocoa at work this morning and have be think about it ever since,0
your family just escape war bloodshed and devastation #trumps bigotry send you back to face persecution #us,0
a message to all muslim and refugee im sorry for how my country be treat you you be only human #refugeesdetained #trump #rt,0
for so long american condemn greedy businessmen but make that their sole reason to elect #trump #potus #greed,0
i refuse to work under someone for the rest of my life i will have my own business and be my own bos ✨speaking it into existence✨,0
i just wanna know why god couldnt have give me just a little bit of titty,0
youre right i should be grateful for you at least,0
yo do anyone know how parking spot be assign for paint,0
my ear be ring so badly rn,0
i felt like a wet dog after tonight 😂🐶,0
break news be go back to wow just wow what a signing what a transfer window for united what a home come love it,0
i hope the #covidiots and #antivaxxers be watch this brutal episode of ambulance,0
little nta rundown come at you,0
well my vaccinated therapist test positive for covid hope shes okay and hope my mental health hang on for 10 extra day,0
my mother in law say grandma great instead of great grandma among many other mispronunciation but that one come to mind first,0
i stay home sick from elementary school and watch it at my grandma house i dont think i understand exactly what happen and that it be such a tragedy,0
why be it so hard to find tshirts with cool wizard on them,0
buy some index card and a 3 ring binder the other day just so i could feel alive,0
underwater uber also know a scuber,0
im glad i download tiktok it bring me back to the good ol day of vine 🥰,0
i wish i have a green thumb,0
i miss wear makeup,0
wtf be tim hortons,0
bro drake think about rihanna everyday,0
answer me this how do my 2014 mac book pro just come back to life,0
be apps actually ready for arm base apple mac microsoft office #appleevent anyway im take suggestion on what new pc to get 😝,0
can anyone enlighten me a to what be near imperial wharf on the overground such that a lot of people alight in the be peak and board in the pm didnt know there be office there think it be residential,0
good deed for the day keep extra water bottle from work and give them to people need it on the tube 🚰,0
thank you basketball for the last 10 year and memory with my best friend thanks to everyone who support u from 3rd grade to senior year and thanks to the coach who deal with u one of the hard goodbye but so grateful for this sport💛 #togetherwe,0
thats my best friend♥️♥️,0
thanks to everyone for all the love and support so bless to have this opportunity officially a mustang #stanggang,0
dad where do you watch the world cup in 1966 i watch it on my own in my bedroom with a pigeon,0
delay june 21st be entirely boris johnson fault for not respond to the indian variant quickly and keep the boarder open and we mustnt forget that this be entirely preventable,0
harry win a grammy,0
michael bublé just put me in such a mood 😍,0
someone get on a plane with me and let just tour someplace for like 4 day please,0
sadly the only reason i stop making tiktoks be because my phone be about to die,0
i love dolly parton thats all i have to say today thanks,0
the time be currently 00 24 and the single thing rattle around in my brain be the noise those door stopper make you know the one,0
my cat always sleep on the very edge of the bed even when i invite him up for cuddle he so polite 🥲,0
i claim spy be i i be a spy the whole time and i never lie,0
it make me sad to think that ill graduate from high school and never see any of my friend ever again,0
dont worry even if you werent bear 60 year ago that doesnt mean you cant still be a boomer,0
💙,0
u get more than me🥺,0
it aint funny it heartbreaking🥺,0
happy birthday mol thanks for be such a fun person i love you bunches💖💖,0
happy birthday pretty hope it great lt 3,0
happy birthday gorgeous have an amazing day i love you 💓💓,0
cant put into word how buzzing i be that #lineofduty be back,0
dont understand the scoring on #allstarmusicals how have everyone get 10 apart from barney his be the best so far by quite a bit,0
i just wanna have the same love for life a phil from modern family be that too much to ask,0
doggo owner have start walk the dog around the technology park i work on amp i can see them all from my desk this be the only positive of work from the office,0
not noah trend in auto racing cause hamilton think he part the red sea 😭😭😭😭😭,0
it my last full week of work from home 😣 now it almost here i dont think im ready to go back to the office,0
i need human stimulation in order to be productive anyone whos down to find a space to co work from home together pls hmu,0
why be it so hard to find somewhere to swimmm 🥵,0
today im grateful for old friend their mom kitten shakira,0
just try to eat soup with my mask on #fail #masks,0
wine pizza amp ufc be there any good way to spend a saturday night #ufc #fightnight,0
there be people who say there be no hope leave in the world but those people have not just book ticket to see creeper #creeper #gigs #excited,0
halloween be come very soon which mean party like crazy no matter who you be do not drink anything if you dont know exactly what it be or it have be unopened people do not have your best interest in mind so everyone please be safe and aware 🧡💛,0
1 in 1000 men will develop breast cancer in their lifetime it have a high mortality rate for men because they havent be teach the early sign and that they can get it too breast cancer awareness isnt just for woman,0
be loyal should be the standard be loyal should be the standard be loyal should be the standard,0
oh cool i drive to school in less than 12 hour and im frantically look up fun fact about the final destination franchise for absolutely no reason it fine everythings fine,0
time for my daily scroll through the target app to feel something,0
be chris harrison really that fundamental to the bachelor what be they gonna do forget how to function when there one rise left,0
get a google calendar notif my boyfriend put think about dwarf in a an all day event,0
every tom holland movie ive see be a masterpiece i dont think it coincidence anyways watch cherry on apple tv and the devil all the time on netflix,0
i want tech to be ban for use in work relationship i dont ever want my boss ask me why im miss optional shit just write me up at that point,0
i think the episode really fail co of that some of the comedy be great the interaction between mckean and scully be the best but the episode have sinister intent and everybody miss it,0
also it get forgotten just how often the israeli military conduct raid just for fun to terrorise and demoralise the people who live there and to collectively punish the population this happen all the time out of sight,0
it be bad enough when some corporate wanker take one of the train i use to drive and make it a breakout area for their office but this this be next level,0
someone in walmart ask my mom if i be a boy or a girl in front of my face so thats how ive be,0
leave a chai tea in my car last night bake all day in there today amp just now i think it would be a good idea to take a sip someone come get me bc im clearly not ok,0
get razor burn on my mf armpit so thats it this pain aint worth societal expectation on woman,0
also my twitter seem v quiet what be go on,0
somebody run up to me today to tell me they like my tattoo which be adorable but like how do people find these level of confidence,0
what id do to be able to get the sims on my switch 😩,0
the one time i need my phone charger and i have bring the charge battery bank but forget the cord i be dumb,0
everything be not a competition of who have have it bad ok byeee,0
how would u kiss ur gorgon gf goodnight so many little snake face to kiss it would take so long,0
this year i be thankful for all of my friend who have cat and regularly post pic of them on social medium,0
absolutely disgust tr mp say he love domestic terrorist and spend most of the minute long video complain about election and not condemn their action today rot in fuck hell,0
j amp j update arm and back have be sore ache all day and go through some pretty intense fever chill last night would do again 100x over in a heartbeat,0
wake up from a dream this morning that my high school best friend be pregnant we dont talk anymore she post an announcement this afternoon oh august you will be funnn ☁️ 🔮,0
so in loveee🥵😍,0
there be no great joy than to have an endlessly change horizon,0
owwwww stressful day,0
do anyone have any recommendation for over the counter topical pain relief that actually work,0
come on tom ford #snooker #welshopen,0
lord may my ego calm itself before i go insane,0
ever have those dream where everything that could be be and then you wake up and be like oh back in reality so soon,0
hmmm why be lana del rey such a mood,0
for once in my life im just feel really really good and full of love for myself and others,0
currently feel very disappointed in people that i know just wow,0
think i just fell in love with a new song will be play it 24 7 now,0
just a psa you can be christian and still support basic human right,0
i want to go to king island again before summer be over,0
stop because i just think of the cut caption for when i get in a relationship ive finally find someone to watch strange thing with 🥺,0
see john mulaney perform tonight might honestly be one of my favorite experience ive ever have,0
i turn 30 in just over three month from now and im feeling weird about it on one hand i know that age be normal and okay and good and that most people be happier in their 30 compare to their 20 and that 30 be not old on the other hand i feel nervous and sad,0
mormon be a deeply traumatized people all of u post current mainstream offshoot and the only way to heal from generational trauma like this be to acknowledge that we perpetuate it even without realize it leave be hard but stay be harmful,0
one of these day i want scar to say something absolutely weird like his brand of weird and whoever he have a conversation with to just go what the fuck scar in absolute baffling confusion,0
i dont like how bright the white text and icon be,0
if ya headcanon cub a an alien you could also make a lilo and stitch au with scar a lilo and cub a stitch,0
pretend to blow on my beverage a i drink wine out of a mug during my zoom class because i be the queen of deception,0
listen if you cant laugh at badly sprain your ankle do a mamma mia theme zumba video alone in your apartment in year two of a global pandemic and be now on bed rest for a week what can you laugh at,0
oops i watch a video about a service dog start to cry and now cannot stop hug my pup so im just go to have to call it a day,0
some pretty great thing be happen at the call center listen in to 104 5 for the care a thon each dollar be be match my friend,0
follow u at for update on the care a thon today listen in for interview with jaguar family and more 😁,0
im defend the land i have leave click to do the same,0
the first paper and i accept a part of our special issue on intergroup conflict be now online check it out at and kudos sam whitt and,0
#econtwitter job candidate i already see some posting trickle in on and im always look to procrastinate so send me your paper for comment my specialty be beh exp and eship innovation but ill read anything dms open ✉️,0
#econtwitter im work with bizreg data and theres a noticeable spike in indiana in 2015 anyone have a sense a to whats go on,0
glad today be over and the weeekend be almost here,0
beer and the ufc be good,0
guy literally confuse the shit out of me,0
spent my entire lunch break defend trans right to my bos and other exec so if anyone need me i will be look for a new job,0
if anyone see me listen to tavern music or sea shanty on spotify no you didnt,0
thinking of get a tattoo that say enough both affirm that i be enough while also suggest ive have enough,0
my essay be so bad that my prof be give me a fucking extension and i didnt even ask for it god,0
always gonna wonder if id dress masc if i be skinny o o and if id be more open to tell people im nonbinary if i be skinny,0
idk academic writing be excite but whats the point if the only people read your work be academic same with literary journal tbh,0
im thankful for nugget but also my amazing friend amp fam ❤️❤️,0
before go to lush im just gonna buy 2 bath bomb nothing crazy 😇 me walk out hold 4 bath bomb 2 lip scrub 3 shower gel,0
it so cold that i try to open my banana and it snap it half,0
i forget my key omds i have to message my brother on roblox to open the door,0
someone on the street ask me for the time and i just straight up lie for no reason,0
the absolute shiver down my spine i get when i hear sweet caroline,0
thanks alex im happy with my result,0
remake them like spyro and crash and then release jak 4,0
thanks for the update no need to rush take your time,0
think about get a jibbit for my crocs that say swag,0
the waitress at waffle house hand the check to me instead of noah 😌 #girlboss,0
how be i do well if you must know im watch all the vids of harry sing fine line at his vega concert and cry bc i cant see him at american airline,0
yaaaaay order my cap gown and hood ☺️🎓,0
