tweet_id,sarcasm_label,sarcasm_type
1038557428793655296,not_sarcastic,
843103829553963009,not_sarcastic,
885605376606879744,not_sarcastic,
1042196917340405761,not_sarcastic,
1018965776760475648,not_sarcastic,
1015012268193517573,not_sarcastic,
1090037203751890946,not_sarcastic,
1087806700135043080,not_sarcastic,
1079890184236421120,sarcastic,sarcasm
1064515050688471040,not_sarcastic,
1048573817860366337,not_sarcastic,
1047550721514774536,not_sarcastic,
568113265701752832,sarcastic,sarcasm
446979976525795328,not_sarcastic,
432849373475926016,not_sarcastic,
431825176863715328,not_sarcastic,
1090349428089806849,not_sarcastic,
1090348330411020288,not_sarcastic,
1090338909190610944,not_sarcastic,
1043605496429785089,sarcastic,sarcasm
1073348433547792384,not_sarcastic,
1079848768651100161,not_sarcastic,
981188183043051520,not_sarcastic,
972535784107659264,not_sarcastic,
957208854856597507,not_sarcastic,
1040912981759074304,not_sarcastic,
1039187408359747584,not_sarcastic,
1047514498695880704,not_sarcastic,
1078312802438336512,not_sarcastic,
873498865927901185,not_sarcastic,
863481464826068995,not_sarcastic,
815265650629283841,not_sarcastic,
747119501632757760,not_sarcastic,
715979446860255234,not_sarcastic,
1085290221686718466,not_sarcastic,
1042855916268343297,not_sarcastic,
1047454308080517120,sarcastic,understatement
1088769198183120897,not_sarcastic,
871004406422097920,sarcastic,sarcasm
1002159437786820608,sarcastic,sarcasm
1044867431762718721,not_sarcastic,
972226186976821248,not_sarcastic,
1080573198259892225,sarcastic,rhetorical question
1091812767500242945,not_sarcastic,
1088713575231823872,not_sarcastic,
1082972037730193408,not_sarcastic,
1086923834312323074,sarcastic,sarcasm
1086913833418002432,not_sarcastic,
1061015678558310400,not_sarcastic,
1019146044486144000,not_sarcastic,
1035509639310454784,sarcastic,rhetorical question
1016587025477177345,not_sarcastic,
717806859562926080,not_sarcastic,
533717249602109440,not_sarcastic,
1016865695462805506,not_sarcastic,
844261201483841536,not_sarcastic,
1091596678363271170,not_sarcastic,
1089138537377746944,not_sarcastic,
1090007143523274752,not_sarcastic,
1087114666009088001,not_sarcastic,
1052539603889123328,not_sarcastic,
1051923880233893889,not_sarcastic,
1042148195080527872,not_sarcastic,
1059949410048753665,not_sarcastic,
1043161534967345152,not_sarcastic,
1044251375750676480,not_sarcastic,
920959520230268928,not_sarcastic,
22873089527,not_sarcastic,
18043830050,not_sarcastic,
1081400991533064193,sarcastic,sarcasm
1091386849505890304,not_sarcastic,
1089974821545422848,not_sarcastic,
1013924152615538691,sarcastic,sarcasm
1019248636188942336,not_sarcastic,
1019248045194731520,not_sarcastic,
1018199710711107585,not_sarcastic,
537717856721723392,sarcastic,irony
830555987882942464,not_sarcastic,
839593034782244864,not_sarcastic,
1018525354250645504,not_sarcastic,
995198843787579392,not_sarcastic,
938004423225282560,not_sarcastic,
546306135809331200,sarcastic,irony
1091799602578313216,not_sarcastic,
1086242383904280578,not_sarcastic,
1091619348765126656,not_sarcastic,
605092976474202112,not_sarcastic,
283689273687949313,not_sarcastic,
942434751578697730,not_sarcastic,
1089475021817499648,not_sarcastic,
1088931755313254400,not_sarcastic,
1088926362314903552,not_sarcastic,
1009189079651639301,sarcastic,irony
1079008849842135040,not_sarcastic,
1078008430256967681,not_sarcastic,
1088127357603459072,sarcastic,sarcasm
1085233259573854209,not_sarcastic,
1088806730442723329,not_sarcastic,
1087288874404143104,not_sarcastic,
1086217833489534978,not_sarcastic,
1070454373187289088,sarcastic,sarcasm
1048008255316877313,not_sarcastic,
1032728017209057281,not_sarcastic,
1073048419692896257,not_sarcastic,
1080882158254858240,not_sarcastic,
1084488862259400707,not_sarcastic,
1075391118601261057,not_sarcastic,
1031512284051501056,not_sarcastic,
1071049841785094145,not_sarcastic,
827849009473662976,not_sarcastic,
1082473671413911553,sarcastic,rhetorical question
1089261291024330752,not_sarcastic,
1083929258152640512,sarcastic,rhetorical question
1079459751463919617,not_sarcastic,
1063256008984838145,not_sarcastic,
1081935259695042560,not_sarcastic,
1091520651389747202,not_sarcastic,
1089904539426279424,not_sarcastic,
1087108298631872517,sarcastic,satire
1082687250297610241,not_sarcastic,
1091843709027594240,not_sarcastic,
1087102940823736321,not_sarcastic,
943977094224236544,sarcastic,sarcasm
1035745909232074754,not_sarcastic,
895000470296698881,not_sarcastic,
679750631238819840,not_sarcastic,
879102475617402881,sarcastic,satire
1023099934906744832,not_sarcastic,
1040339697061511168,not_sarcastic,
799921019473391617,not_sarcastic,
777920587649916928,not_sarcastic,
945415785811464192,not_sarcastic,
1038350119001841664,not_sarcastic,
968541292916625413,sarcastic,sarcasm
1087118107775254528,not_sarcastic,
1064309955392614400,not_sarcastic,
1048655672676630528,not_sarcastic,
1009830764148678658,not_sarcastic,
997043555175686146,not_sarcastic,
1070116626811506688,sarcastic,sarcasm
1062680163069104128,not_sarcastic,
1051972656415813633,not_sarcastic,
1063188714334154753,not_sarcastic,
1086530206100275200,not_sarcastic,
1051644682084614145,not_sarcastic,
1063338291217330178,not_sarcastic,
1059450165432631296,not_sarcastic,
1059059622269587458,not_sarcastic,
1085914640998121472,not_sarcastic,
1085914834435223557,not_sarcastic,
963460062210641920,not_sarcastic,
957341928131121157,sarcastic,sarcasm
1086629833671626753,not_sarcastic,
1080972907524825088,not_sarcastic,
1060278886678888449,not_sarcastic,
880185666881163264,sarcastic,overstatement
927334103904653314,not_sarcastic,
900812538060967936,not_sarcastic,
890998900118757377,not_sarcastic,
1091163912115048449,sarcastic,sarcasm
1091125038147878915,not_sarcastic,
1091106491707330561,not_sarcastic,
1091067208007118849,not_sarcastic,
1070753736316895233,not_sarcastic,
1068215405943111680,not_sarcastic,
1087728190318100481,sarcastic,irony
1088181359242342401,not_sarcastic,
1086634033071693824,not_sarcastic,
1091376953448456192,sarcastic,irony
1091098947223994368,not_sarcastic,
1090685010850574336,not_sarcastic,
183605447855587328,sarcastic,irony
764971346585587716,not_sarcastic,
705804458308067328,not_sarcastic,
305405320270868480,not_sarcastic,
685202794408742913,sarcastic,overstatement
665198101263699968,not_sarcastic,
744920549340635136,not_sarcastic,
1084872599673425920,not_sarcastic,
1086576110035451905,not_sarcastic,
1091642148141842433,not_sarcastic,
1090862790309539841,not_sarcastic,
1090603743903666176,not_sarcastic,
1090251977349570560,not_sarcastic,
979411620949577729,not_sarcastic,
1079407586053640192,not_sarcastic,
1084520347590946817,not_sarcastic,
1090675405202300928,not_sarcastic,
1088507422270996481,sarcastic,sarcasm
1084944669765783553,not_sarcastic,
883521520559169536,not_sarcastic,
865196494604951552,not_sarcastic,
741723501091037188,not_sarcastic,
594610351410405378,not_sarcastic,
379554268128088064,not_sarcastic,
290249237025918976,not_sarcastic,
1089649160859648005,not_sarcastic,
1082413113876668416,not_sarcastic,
1064656583303540736,not_sarcastic,
1073039652389408768,not_sarcastic,
590072305977528320,sarcastic,irony
576517241614835712,not_sarcastic,
595691495715434498,not_sarcastic,
762705298561888256,sarcastic,sarcasm
763408282514034689,not_sarcastic,
770019459302100993,not_sarcastic,
1089320767203037184,not_sarcastic,
1084610142950342656,not_sarcastic,
1083557882866663424,not_sarcastic,
1074209694963650560,sarcastic,sarcasm
1081277671609430017,not_sarcastic,
1083399281803808773,not_sarcastic,
1086239354425618432,not_sarcastic,
1089764768859209728,sarcastic,sarcasm
1061413979598274560,not_sarcastic,
1044434804610125824,not_sarcastic,
675673531888312320,sarcastic,irony
675773885246267392,not_sarcastic,
848992598282964992,not_sarcastic,
1085959701584642049,not_sarcastic,
1090153819479162881,not_sarcastic,
1088083351087403009,sarcastic,satire
1089952494472572929,not_sarcastic,
1090025648947712000,not_sarcastic,
1090368086493093888,not_sarcastic,
833788048227831809,not_sarcastic,
790528961117847552,not_sarcastic,
1030565669929136130,not_sarcastic,
980872563298635777,not_sarcastic,
476319297288290304,not_sarcastic,
491361728715046912,not_sarcastic,
966760952799678465,not_sarcastic,
976165101316268032,not_sarcastic,
977061863023435776,not_sarcastic,
1089954217463349249,not_sarcastic,
1083681824713424896,not_sarcastic,
580761089610293249,not_sarcastic,
803628866380107776,not_sarcastic,
765284415656321024,not_sarcastic,
1080234748205764613,not_sarcastic,
1090317700738531329,not_sarcastic,
1089266363414269955,not_sarcastic,
1088884801480871936,not_sarcastic,
1086545705081229313,sarcastic,satire
1041938855530659840,not_sarcastic,
1034116863985438720,not_sarcastic,
981999605129908224,not_sarcastic,
1062682577746755584,not_sarcastic,
1062042111120498690,not_sarcastic,
1061381694916300800,not_sarcastic,
1036002752034422784,not_sarcastic,
1082431045960638464,not_sarcastic,
1037796611789926400,not_sarcastic,
1072842826784722944,sarcastic,sarcasm
1081414937375780866,not_sarcastic,
1074443118018064387,not_sarcastic,
949709698864959489,not_sarcastic,
923578813916868608,not_sarcastic,
1090529043479449600,not_sarcastic,
1072845027737526272,not_sarcastic,
1050126681384443904,not_sarcastic,
984887909378473985,not_sarcastic,
966891445918449664,not_sarcastic,
816780767938363392,sarcastic,sarcasm
1060267836185157633,not_sarcastic,
1025370764877471745,not_sarcastic,
946501229282242561,not_sarcastic,
1070799118396739585,not_sarcastic,
796259365405782017,not_sarcastic,
1088711629532028928,not_sarcastic,
1087035805976154113,not_sarcastic,
886793072134291460,not_sarcastic,
879766578727989248,not_sarcastic,
280916321338785793,not_sarcastic,
1084853952515059712,sarcastic,irony
1069241125133828096,not_sarcastic,
946539111690711042,not_sarcastic,
433215741370716160,sarcastic,sarcasm
618704224658927619,not_sarcastic,
673225771272372224,not_sarcastic,
889917609927421956,not_sarcastic,
1048327478614286336,sarcastic,irony
1081448525399904263,not_sarcastic,
1073852236134940672,not_sarcastic,
1068248160034709504,not_sarcastic,
1055288264096182272,not_sarcastic,
1090851789560152064,not_sarcastic,
1044000077734383616,not_sarcastic,
1059473584945545217,not_sarcastic,
1089568793477681152,not_sarcastic,
1091527839822856193,not_sarcastic,
1090567217610145792,not_sarcastic,
1090623107906326528,not_sarcastic,
26520307987,not_sarcastic,
57203505454252033,not_sarcastic,
57232414258372608,not_sarcastic,
1064293778247245825,not_sarcastic,
1050472812362813440,not_sarcastic,
1066376859099832325,not_sarcastic,
1063265632165203968,not_sarcastic,
790021788495441926,not_sarcastic,
653746962592870400,not_sarcastic,
637423782051889153,not_sarcastic,
1024995411663175681,sarcastic,rhetorical question
998876817183428608,not_sarcastic,
1034923490850353152,not_sarcastic,
1082328959302406145,not_sarcastic,
934071092439928832,sarcastic,irony
943225995460534272,not_sarcastic,
977558707637800961,not_sarcastic,
980477778092011522,not_sarcastic,
895950282038943744,sarcastic,satire
885228940239007744,not_sarcastic,
779216182687793152,not_sarcastic,
758783011869626368,not_sarcastic,
1059749655385382912,sarcastic,sarcasm
1091357158158094337,not_sarcastic,
1091284841629470720,not_sarcastic,
1086317190792519680,not_sarcastic,
1085653317781344256,not_sarcastic,
1080812086245187585,not_sarcastic,
1054059795945308166,not_sarcastic,
1045926105465655296,not_sarcastic,
1045615378469199872,not_sarcastic,
596242910510710784,not_sarcastic,
578460236777959424,not_sarcastic,
1083465602088472582,sarcastic,sarcasm
1090226551269048320,not_sarcastic,
1083000592337981440,not_sarcastic,
1081658952897781760,not_sarcastic,
1039952236720340994,not_sarcastic,
1023695455560105984,not_sarcastic,
168117148508635136,not_sarcastic,
234690299136458752,not_sarcastic,
1074411470283141121,not_sarcastic,
1024942280271179776,not_sarcastic,
443074020435832834,not_sarcastic,
455273151329734656,not_sarcastic,
330214160459767810,sarcastic,irony
986997503726891008,not_sarcastic,
1080388856426442752,sarcastic,irony
1076914233760247808,not_sarcastic,
1028404404460945408,not_sarcastic,
1014243578363539456,not_sarcastic,
1083622492642652160,not_sarcastic,
1081480791346069505,not_sarcastic,
1066014623634202624,not_sarcastic,
1033050953191227392,not_sarcastic,
1032686188870680576,not_sarcastic,
1075112046298103809,not_sarcastic,
1076024031273537536,not_sarcastic,
1045974936446218242,not_sarcastic,
1060557569918468096,not_sarcastic,
778974868343848960,not_sarcastic,
906504507059826688,not_sarcastic,
968764667903578112,not_sarcastic,
945360985501716481,sarcastic,sarcasm
911856174911381505,not_sarcastic,
911855986637492224,not_sarcastic,
1075896651032727552,not_sarcastic,
1073041536122871809,not_sarcastic,
1085364164036485120,sarcastic,irony
1088252955868811264,not_sarcastic,
1085925434192089088,not_sarcastic,
1091757858767679490,not_sarcastic,
1090748594116853760,not_sarcastic,
1091777157649625088,not_sarcastic,
1057581798270648321,not_sarcastic,
1020242550286897153,not_sarcastic,
970974362244349952,not_sarcastic,
1019154812099801088,not_sarcastic,
1057261717854404608,not_sarcastic,
1030037108482879488,sarcastic,irony
1033035967584776192,not_sarcastic,
1042091921882140672,not_sarcastic,
885609736778985473,not_sarcastic,
864892919848861696,not_sarcastic,
1051448413697568768,not_sarcastic,
1037053562910646272,not_sarcastic,
1030070421549449217,not_sarcastic,
1082896189253713920,sarcastic,irony
1082756818525405185,not_sarcastic,
1091308255316455424,not_sarcastic,
1091598545201831936,not_sarcastic,
1091392353783422977,not_sarcastic,
1089555368932450310,sarcastic,irony
1091461331084066816,not_sarcastic,
1090400521826062336,not_sarcastic,
1065885162074968065,not_sarcastic,
1042664678122549248,not_sarcastic,
1028005860868534276,not_sarcastic,
1085586211991883777,sarcastic,sarcasm
1075964854488522752,not_sarcastic,
1063206870603702273,not_sarcastic,
260057419231670273,sarcastic,sarcasm
266043911875727360,not_sarcastic,
265832588025937921,not_sarcastic,
263308576456572928,not_sarcastic,
1090578075656613888,sarcastic,understatement
1070655315513888769,not_sarcastic,
1065877823859109888,not_sarcastic,
1090853007967703040,sarcastic,sarcasm
1090852199574323200,not_sarcastic,
1085326101252050945,not_sarcastic,
1090676800706002944,not_sarcastic,
1091372522657013761,not_sarcastic,
1051258978498359296,not_sarcastic,
1070593531348164608,sarcastic,overstatement
1091444593848209408,not_sarcastic,
1085651995262738444,not_sarcastic,
1089974178428715013,not_sarcastic,
1040553715302899713,not_sarcastic,
1017146674274324480,not_sarcastic,
1004440424713515010,not_sarcastic,
1021465783942238213,not_sarcastic,
995772522133164032,not_sarcastic,
992864251357356034,not_sarcastic,
1090448293451235328,sarcastic,overstatement
1091837356469088258,not_sarcastic,
1091448825250803712,not_sarcastic,
1057986018790596614,sarcastic,irony
1033110619384434688,not_sarcastic,
1022095770797916160,not_sarcastic,
1086277412722159616,not_sarcastic,
1084942798783164417,not_sarcastic,
1084174439535783938,not_sarcastic,
1068837634422833152,sarcastic,rhetorical question
1080410144016613376,not_sarcastic,
1082274582210457602,not_sarcastic,
1083345079765516288,not_sarcastic,
900810189493895172,sarcastic,irony
936235775213162498,not_sarcastic,
969180938679783426,not_sarcastic,
148893574082211840,not_sarcastic,
253955928087465984,not_sarcastic,
1089913187087073280,sarcastic,irony
1087504791973097474,not_sarcastic,
1076970598570577924,not_sarcastic,
1074032018093170689,not_sarcastic,
1067838212180242435,not_sarcastic,
1086767456977383424,sarcastic,irony
1082010096425680896,not_sarcastic,
1079911448346800128,not_sarcastic,
1089814596024762368,not_sarcastic,
1087056774778236929,not_sarcastic,
587741337887383552,not_sarcastic,
870009290446090240,not_sarcastic,
1012038561070305280,not_sarcastic,
1006924180309397506,not_sarcastic,
1068492625672630272,sarcastic,overstatement
1005822536829960192,not_sarcastic,
1078721434741035008,sarcastic,irony
1090531163800768513,not_sarcastic,
1089840004300460033,not_sarcastic,
1089829802616541184,not_sarcastic,
1033167065597796354,not_sarcastic,
889602604912738304,not_sarcastic,
815717476432547841,not_sarcastic,
1067749834336190464,sarcastic,irony
1064495735314571264,not_sarcastic,
1029988345831718912,not_sarcastic,
341124146320789504,sarcastic,irony
555060520764866560,not_sarcastic,
568525091031502848,not_sarcastic,
790114037191303168,not_sarcastic,
622545752917700608,not_sarcastic,
740607778809597952,not_sarcastic,
667995754653474816,not_sarcastic,
817888554579873794,sarcastic,satire
814098195466817537,not_sarcastic,
803952042897264640,not_sarcastic,
822033493186269184,sarcastic,sarcasm
609264513980997632,not_sarcastic,
866971348668735488,not_sarcastic,
1060177176148897793,not_sarcastic,
1059955032769077251,not_sarcastic,
1052269461288435712,not_sarcastic,
1037442715401809940,not_sarcastic,
1031619253923921921,not_sarcastic,
1088359291986341888,sarcastic,irony
1089525476484411392,not_sarcastic,
1088371520001454080,not_sarcastic,
879416328096014336,sarcastic,overstatement
874697153796603908,not_sarcastic,
872511650112430080,not_sarcastic,
871356556595658752,not_sarcastic,
1061572229111209984,not_sarcastic,
1087818714546925570,not_sarcastic,
614080205188108288,sarcastic,satire
615632220196368385,not_sarcastic,
935238730247475200,not_sarcastic,
1091769017893834757,sarcastic,overstatement
1089489503859953664,not_sarcastic,
1086692496183222273,not_sarcastic,
1089473746203746305,not_sarcastic,
1083508274568351745,not_sarcastic,
1083029545639428097,not_sarcastic,
1088513523024621569,sarcastic,irony
1090037880498593792,not_sarcastic,
1085525159149293574,not_sarcastic,
1059887267211370497,sarcastic,irony
1061375187067772930,not_sarcastic,
1066359947187892229,not_sarcastic,
1067473240166023169,not_sarcastic,
1090525684932534273,not_sarcastic,
1086630248387698690,not_sarcastic,
1090743544099364864,not_sarcastic,
1090294023435284481,not_sarcastic,
1089325151022444544,not_sarcastic,
710606769727401985,not_sarcastic,
699720496053665792,not_sarcastic,
1060497374395686912,not_sarcastic,
1012004946718453760,not_sarcastic,
916581889716183040,sarcastic,sarcasm
1007267315275259907,not_sarcastic,
1017522556394500096,not_sarcastic,
916316959003893761,not_sarcastic,
1088785243866365953,sarcastic,irony
1091094968356257793,not_sarcastic,
1090950009636433927,not_sarcastic,
1089142748089851905,not_sarcastic,
812004197604454401,not_sarcastic,
728595469107122176,not_sarcastic,
986280425843757056,sarcastic,rhetorical question
980091707772502017,not_sarcastic,
977515440715923456,not_sarcastic,
1086581941250469888,not_sarcastic,
1080550321297018881,not_sarcastic,
1070699392896778241,not_sarcastic,
1014251405555785728,not_sarcastic,
992147834265853958,not_sarcastic,
992088446616285185,sarcastic,overstatement
1077194729018847233,not_sarcastic,
1075637249541312512,not_sarcastic,
1075503490577903629,not_sarcastic,
1073363564935725056,not_sarcastic,
1090296048118046721,sarcastic,irony
1091810974124912645,not_sarcastic,
1089577102322601984,not_sarcastic,
871779548588888064,sarcastic,irony
857153832370962432,not_sarcastic,
804828528583864320,sarcastic,irony
891502029134340096,not_sarcastic,
789980222074552320,not_sarcastic,
718877795963822080,not_sarcastic,
812942404387012608,sarcastic,sarcasm
845913574312685568,not_sarcastic,
840995468763049984,not_sarcastic,
911516379555213312,sarcastic,satire
1075306847551348736,not_sarcastic,
1019596624350404608,not_sarcastic,
197788389133647873,sarcastic,sarcasm
971600979492818944,not_sarcastic,
296664482883727360,not_sarcastic,
992893017928462337,not_sarcastic,
837001336365338624,sarcastic,sarcasm
542781497238106112,not_sarcastic,
486740871053053952,not_sarcastic,
1089272790258208768,sarcastic,sarcasm
1088531997771919366,not_sarcastic,
1088204969629626369,not_sarcastic,
1087730744347295744,not_sarcastic,
1049370208966791168,not_sarcastic,
1085985606008782848,not_sarcastic,
1082729404831354880,not_sarcastic,
816072728088346625,sarcastic,sarcasm
1011719444052238337,not_sarcastic,
1012357820916928512,not_sarcastic,
1016699782356750336,not_sarcastic,
1066738120371200001,not_sarcastic,
1016253496084062208,not_sarcastic,
1012226420209258496,not_sarcastic,
876311551111647232,not_sarcastic,
1067451059310866435,not_sarcastic,
896733427088715778,not_sarcastic,
858614106043150341,not_sarcastic,
839931018303909888,not_sarcastic,
1087850308850671616,sarcastic,sarcasm
1085336662408871936,not_sarcastic,
1085353477839224832,not_sarcastic,
1083126059820875776,not_sarcastic,
1081499042947964935,not_sarcastic,
1079108052257828864,sarcastic,irony
1066088461101342721,not_sarcastic,
1062987393492500480,not_sarcastic,
995584666764742656,sarcastic,irony
1038083520130887680,not_sarcastic,
1092531189439700998,sarcastic,irony
1091087629666394119,not_sarcastic,
1090556452597612544,not_sarcastic,
1039629073138548741,not_sarcastic,
987704313366679553,not_sarcastic,
757252764644802560,not_sarcastic,
1000417644703617024,not_sarcastic,
1086768592417378306,sarcastic,sarcasm
1046101113219547137,not_sarcastic,
1041065281538408448,not_sarcastic,
881324557461794822,sarcastic,sarcasm
878075379470041088,not_sarcastic,
1068631089206517760,not_sarcastic,
992151755680034817,not_sarcastic,
1013916466905780224,not_sarcastic,
1091887114365603840,not_sarcastic,
787742076779761664,not_sarcastic,
813925825951240192,sarcastic,overstatement
1078530862944346113,not_sarcastic,
1077088601484288000,not_sarcastic,
1072217290295427073,not_sarcastic,
1015165737135112193,not_sarcastic,
1014824504151994368,not_sarcastic,
912761062398685184,not_sarcastic,
906859462383857670,not_sarcastic,
823339638374875137,not_sarcastic,
1070829539440422913,sarcastic,sarcasm
1059143940258041856,not_sarcastic,
1042589748605464576,not_sarcastic,
977357311286104069,not_sarcastic,
1085200505683480576,sarcastic,satire
1027538996707172353,not_sarcastic,
1005998965857439744,not_sarcastic,
247496190764146689,sarcastic,rhetorical question
290562110411390977,not_sarcastic,
290562547210407936,not_sarcastic,
251873428766855168,not_sarcastic,
1077190947912306689,not_sarcastic,
1077868133438828544,not_sarcastic,
855511831342968832,sarcastic,sarcasm
856308717133889536,not_sarcastic,
623562844953550848,not_sarcastic,
915021329828646912,not_sarcastic,
926263903121797122,not_sarcastic,
914616879959773184,not_sarcastic,
807805861590548480,not_sarcastic,
807803561492918273,not_sarcastic,
948994841479995393,not_sarcastic,
927900231764729856,not_sarcastic,
918187984805130242,not_sarcastic,
1068895720525217793,not_sarcastic,
1068205914711343105,not_sarcastic,
1063539236161372160,not_sarcastic,
792010245199499264,not_sarcastic,
784341285482016768,not_sarcastic,
780882572389781504,not_sarcastic,
1073317889267171328,not_sarcastic,
124937327914139648,sarcastic,sarcasm
7658203168907264,not_sarcastic,
25374803383,not_sarcastic,
1070699769520107520,not_sarcastic,
1053254653771726848,not_sarcastic,
1058175919771279360,not_sarcastic,
1065062903475261441,not_sarcastic,
1046543823365697536,not_sarcastic,
1074384716235649024,not_sarcastic,
1069285878453940224,not_sarcastic,
845500734007377921,not_sarcastic,
843319562892431360,not_sarcastic,
843315864082505728,not_sarcastic,
866482344403841029,not_sarcastic,
863094669424635906,not_sarcastic,
440848256860704769,not_sarcastic,
435421557628755968,not_sarcastic,
431786129751154689,not_sarcastic,
1073446852861673472,sarcastic,irony
1074851091479638018,not_sarcastic,
1075204175586197505,not_sarcastic,
1081661383911952385,not_sarcastic,
1080069226898092032,not_sarcastic,
1087826981339713536,not_sarcastic,
1088086913381060609,not_sarcastic,
1022771525064318977,not_sarcastic,
1009527352190275586,not_sarcastic,
814975826974359552,sarcastic,irony
813860068848304128,not_sarcastic,
813859932177125376,not_sarcastic,
1059472130864082945,sarcastic,satire
1046791259963064321,not_sarcastic,
1046800192777814020,not_sarcastic,
1055651374694842368,sarcastic,overstatement
1074113382180110337,not_sarcastic,
1071092624713531395,not_sarcastic,
1056307952238424067,not_sarcastic,
190696267398131712,sarcastic,irony
195799396141637632,not_sarcastic,
196957031050125313,not_sarcastic,
207848561935777793,not_sarcastic,
967937861067706373,not_sarcastic,
805528685998706688,sarcastic,irony
1009283852265771008,not_sarcastic,
913433759223083008,not_sarcastic,
990728411369951232,not_sarcastic,
504809086127702016,not_sarcastic,
498203090009739265,not_sarcastic,
1075156344968114177,not_sarcastic,
1075537180670418944,not_sarcastic,
1075536599956434944,not_sarcastic,
1015349249872101376,sarcastic,overstatement
1017950936847745024,not_sarcastic,
1013285804121128960,not_sarcastic,
950280472747126784,not_sarcastic,
958845866940424192,not_sarcastic,
1035879630950019072,sarcastic,overstatement
1035657149316259840,not_sarcastic,
1035879265106055168,not_sarcastic,
1077103241152716800,sarcastic,sarcasm
1074244453664206853,not_sarcastic,
1081655637803786241,not_sarcastic,
1070826161989652480,not_sarcastic,
860499136403079168,sarcastic,irony
1082070756748595207,not_sarcastic,
861993022547951616,not_sarcastic,
864260417962553344,not_sarcastic,
1046069426041356289,not_sarcastic,
1005098012455161857,not_sarcastic,
1075159698402353154,not_sarcastic,
938950966178697216,not_sarcastic,
1084618109636489216,not_sarcastic,
1085037667316916224,sarcastic,rhetorical question
1087326202124226560,not_sarcastic,
1086800365545242624,not_sarcastic,
1085650677815074816,not_sarcastic,
1091442243997700096,sarcastic,satire
1090334192511213569,not_sarcastic,
1089703579147997184,not_sarcastic,
1088983011666874370,not_sarcastic,
1085746323226267649,sarcastic,sarcasm
1091117816592379906,not_sarcastic,
1066110168683864064,sarcastic,irony
702728532733075456,not_sarcastic,
1046175415604146176,not_sarcastic,
1033159482711236608,not_sarcastic,
929526794096607232,not_sarcastic,
973865819624132608,not_sarcastic,
963851952290521088,not_sarcastic,
1048243511395536897,sarcastic,sarcasm
1090675032261578753,not_sarcastic,
1062821687941623813,not_sarcastic,
1000801225250672645,not_sarcastic,
1088685550209507328,not_sarcastic,
1084270391093272577,not_sarcastic,
941422959071293441,sarcastic,irony
932162197672857600,not_sarcastic,
929676101474848768,not_sarcastic,
263712882355757056,sarcastic,rhetorical question
1021880080895598594,not_sarcastic,
294618748688691200,not_sarcastic,
970485269664354304,not_sarcastic,
874884434654367745,not_sarcastic,
1066091904176189440,sarcastic,sarcasm
1062484365656100866,not_sarcastic,
1020215538461495296,sarcastic,satire
1091267828139753472,not_sarcastic,
1090895217895428098,not_sarcastic,
960693481336324096,not_sarcastic,
1081343508932448258,sarcastic,rhetorical question
1084394173367832576,not_sarcastic,
1083276330068774914,not_sarcastic,
905594975051800577,not_sarcastic,
968897665340764161,not_sarcastic,
976156566717194240,not_sarcastic,
1025816338399481856,not_sarcastic,
1025553862827171840,not_sarcastic,
498292245586784257,not_sarcastic,
499926012424364032,not_sarcastic,
500419513037627392,not_sarcastic,
1079842175289098240,not_sarcastic,
1085220719452188672,not_sarcastic,
1075248073255854081,sarcastic,overstatement
1074870768805339142,not_sarcastic,
1074859195193675776,not_sarcastic,
1077008171728801792,not_sarcastic,
1071958405483360257,not_sarcastic,
1071096492566503424,not_sarcastic,
1082111839390130176,not_sarcastic,
1082075032434757633,not_sarcastic,
1075553748225875969,sarcastic,irony
1073080988207644672,not_sarcastic,
1069811720175144963,not_sarcastic,
757596873708404736,not_sarcastic,
754994743168360448,not_sarcastic,
1007372940025974784,not_sarcastic,
1004498246683766785,not_sarcastic,
199836958275547136,sarcastic,rhetorical question
931921887667638273,not_sarcastic,
931921659048660992,not_sarcastic,
949680996500361216,sarcastic,sarcasm
1076840662228787200,not_sarcastic,
1063183272212156416,not_sarcastic,
1056457160434085888,not_sarcastic,
1066151805036478465,not_sarcastic,
1065464371881627649,not_sarcastic,
1064330859594084353,not_sarcastic,
1083447220064739328,sarcastic,irony
1085226790552027136,not_sarcastic,
1084188754301108224,not_sarcastic,
1083690851027640320,not_sarcastic,
1084281252314636288,not_sarcastic,
1080860729723351041,not_sarcastic,
1086022329518288897,not_sarcastic,
1085215098208014336,not_sarcastic,
1080883770918498305,not_sarcastic,
841680098315128832,sarcastic,overstatement
1000131185173987329,not_sarcastic,
872951141117591556,not_sarcastic,
1082758613972803590,sarcastic,sarcasm
1083475427312787456,not_sarcastic,
1079581841571536896,not_sarcastic,
1077999259432165376,not_sarcastic,
1076154372088836097,not_sarcastic,
634860418805157888,sarcastic,sarcasm
947092634899763201,not_sarcastic,
917516943707594752,not_sarcastic,
1083751315031891969,sarcastic,sarcasm
1043007397231394816,not_sarcastic,
1085164618287382528,not_sarcastic,
1061039072523808774,not_sarcastic,
1086864429386321920,not_sarcastic,
961586155287232513,not_sarcastic,
1084262760647704578,sarcastic,rhetorical question
1083889117019160608,not_sarcastic,
1081573609875927040,not_sarcastic,
1080626213453000711,not_sarcastic,
1080080448880103424,not_sarcastic,
1058880264846430208,not_sarcastic,
638497793544466432,not_sarcastic,
642374461539393538,not_sarcastic,
1030669571135614976,not_sarcastic,
